,participating_rxn_id,subsystem,enz_usage_flux_lipid
448,draw_prot_P0CH63,Enzyme usage,0.0
449,r_4210No1,Alternate carbon metabolism,0.0
450,r_4210No2,Alternate carbon metabolism,0.0
451,r_4210_REVNo2,Alternate carbon metabolism,0.0
452,draw_prot_P0CH64,Enzyme usage,0.0
453,draw_prot_P0CW40,Enzyme usage,0.0
454,r_0198No4,Starch and sucrose metabolism,0.0
455,draw_prot_P0CW41,Enzyme usage,0.0
456,r_0198No6,Starch and sucrose metabolism,0.0
457,draw_prot_P0CX08,Enzyme usage,0.0
458,r_4183No1,Fructose and mannose metabolism,0.0
459,r_4183_REVNo1,Fructose and mannose metabolism,0.0
460,r_4183_REVNo2,Fructose and mannose metabolism,0.0
461,r_4183No2,Fructose and mannose metabolism,0.0
462,draw_prot_P0CX09,Enzyme usage,0.0
463,r_0366No5,Glycolysis / gluconeogenesis,0.0
464,draw_prot_P0CX10,Enzyme usage,0.0
465,r_0366_REVNo5,Glycolysis / gluconeogenesis,0.0
466,draw_prot_P0CX11,Enzyme usage,0.0
467,r_0366_REVNo1,Glycolysis / gluconeogenesis,0.0
468,r_0366No1,Glycolysis / gluconeogenesis,0.0
469,draw_prot_P0CX77,Enzyme usage,0.0
470,r_0680No2,"Alanine, aspartate and glutamate metabolism",0.0
471,draw_prot_P0CX78,Enzyme usage,0.0
472,r_0680No3,"Alanine, aspartate and glutamate metabolism",0.0
473,r_0680No4,"Alanine, aspartate and glutamate metabolism",0.0
474,draw_prot_P0CX79,Enzyme usage,0.0
475,draw_prot_P0CZ17,Enzyme usage,0.0
476,r_0680No1,"Alanine, aspartate and glutamate metabolism",0.0
477,draw_prot_P10127,Enzyme usage,3.6026118401094954e-23
478,r_0187No1,Tyrosine metabolism,3.6026118401094954e-23
479,r_4662No1,Fatty acid ester pathway,3.6026118401094954e-23
480,r_0167No1,Complex alcohol metabolism,3.6026118401094954e-23
481,r_0183No1,Complex alcohol metabolism,3.6026118401094954e-23
482,r_4653No1,Fatty acid ester pathway,3.6026118401094954e-23
483,r_0170No1,Phenylalanine metabolism,3.6026118401094954e-23
484,r_4671No1,Fatty acid ester pathway,3.6026118401094954e-23
485,r_0165No1,Glycolysis / gluconeogenesis,3.6026118401094954e-23
486,r_0180No1,Complex alcohol metabolism,3.6026118401094954e-23
487,draw_prot_P10174,Enzyme usage,-2.528858257636811e-06
488,r_0438No1,Oxidative phosphorylation,-2.528858257636811e-06
489,draw_prot_P10356,Enzyme usage,-2.4553055112791128e-08
490,r_0018_REVNo1,Lysine metabolism,-2.4553055112791128e-08
491,r_0018No1,Lysine metabolism,-2.4553055112791128e-08
492,draw_prot_P10614,Enzyme usage,1.0219381540004703e-06
493,r_0317No1,Steroid biosynthesis,1.0219381540004703e-06
494,draw_prot_P10659,Enzyme usage,2.3048938991571143e-05
495,r_0726No2,Cysteine and methionine metabolism,2.3048938991571143e-05
496,r_0215No1,"Glycine, serine and threonine metabolism",-1.4090181270172032e-07
497,draw_prot_P10869,Enzyme usage,-1.4090181270172032e-07
498,draw_prot_P10963,Enzyme usage,0.0
499,r_0884No1,Glycolysis / gluconeogenesis,0.0
500,draw_prot_P11154,Enzyme usage,-6.282289896292142e-06
501,r_0958No2,Pyruvate metabolism,-6.282289896292142e-06
502,r_0702No1,tRNA metabolism,0.0
503,draw_prot_P11325,Enzyme usage,0.0
504,draw_prot_P11353,Enzyme usage,0.0
505,r_0304No1,Porphyrin and chlorophyll metabolism,0.0
506,draw_prot_P11412,Enzyme usage,-3.0999402002292236e-07
507,r_0466No1,Pentose phosphate pathway,-3.0999402002292236e-07
508,r_0188No1,Folate biosynthesis,0.0
509,draw_prot_P11491,Enzyme usage,0.0
510,draw_prot_P11986,Enzyme usage,2.5201163913258346e-06
511,r_0758No1,Inositol phosphate metabolism,2.5201163913258346e-06
512,r_0558No2,Terpenoid backbone biosynthesis,0.0
513,draw_prot_P12683,Enzyme usage,0.0
514,draw_prot_P12684,Enzyme usage,4.505031207594965e-07
515,r_0558No1,Terpenoid backbone biosynthesis,4.505031207594965e-07
516,r_0961No1,Glycolysis / gluconeogenesis,-2.4959382179780106e-06
517,draw_prot_P12695,Enzyme usage,-2.4959382179780106e-06
518,draw_prot_P12709,Enzyme usage,2.379977937892706e-06
519,r_0467_REVNo1,Glycolysis / gluconeogenesis,2.379977937892706e-06
520,r_0467No1,Glycolysis / gluconeogenesis,2.379977937892706e-06
521,r_0992No2,Cysteine and methionine metabolism,0.0
522,draw_prot_P12945,Enzyme usage,0.0
523,r_0992No1,Cysteine and methionine metabolism,0.0
524,draw_prot_P13045,Enzyme usage,0.0
525,r_4222No1,Galactose metabolism,0.0
526,draw_prot_P13188,Enzyme usage,-4.351479954233118e-06
527,r_0478No1,tRNA metabolism,-4.351479954233118e-06
528,r_0274No1,Glycerophospholipid metabolism,3.525682156030574e-09
529,draw_prot_P13259,Enzyme usage,3.525682156030574e-09
530,draw_prot_P13298,Enzyme usage,-1.0509457927016229e-06
531,r_0820_REVNo1,Pyrimidine metabolism,-1.0509457927016229e-06
532,r_0820No1,Pyrimidine metabolism,-1.0509457927016229e-06
533,r_4238No1,"Transport [c, g]",0.0
534,draw_prot_P13586,Enzyme usage,0.0
535,draw_prot_P13587,Enzyme usage,0.0
536,r_4224No3,"Transport [c, e]",0.0
537,r_0219No1,"Glycine, serine and threonine metabolism",-1.6851336347876744e-07
538,draw_prot_P13663,Enzyme usage,-1.6851336347876744e-07
539,r_2246No1,Fatty acid degradation,-1.2732080232889468e-20
540,r_0122No1,Fatty acid degradation,-1.2732080232889468e-20
541,r_2238No1,Fatty acid degradation,-1.2732080232889468e-20
542,r_2247No1,Fatty acid degradation,-1.2732080232889468e-20
543,r_0123No1,Fatty acid degradation,-1.2732080232889468e-20
544,r_2239No1,Fatty acid degradation,-1.2732080232889468e-20
545,r_2244No1,Fatty acid degradation,-1.2732080232889468e-20
546,r_0124No1,Fatty acid degradation,-1.2732080232889468e-20
547,r_2240No1,Fatty acid degradation,-1.2732080232889468e-20
548,r_2245No1,Fatty acid degradation,-1.2732080232889468e-20
549,draw_prot_P13711,Enzyme usage,-1.2732080232889468e-20
550,r_2242No1,Fatty acid degradation,-1.2732080232889468e-20
551,r_2243No1,Fatty acid degradation,-1.2732080232889468e-20
552,r_0125No1,Fatty acid degradation,-1.2732080232889468e-20
553,r_2241No1,Fatty acid degradation,-1.2732080232889468e-20
554,r_0121No1,Fatty acid degradation,-1.2732080232889468e-20
555,r_2237No1,Fatty acid degradation,-1.2732080232889468e-20
556,r_0120No1,Fatty acid degradation,-1.2732080232889468e-20
557,r_2236No1,Fatty acid degradation,-1.2732080232889468e-20
558,r_0361No1,N-glycan biosynthesis,-9.703287405465776e-07
559,draw_prot_P14020,Enzyme usage,-9.703287405465776e-07
560,r_0487No1,Glycerolipid metabolism,0.0
561,draw_prot_P14065,Enzyme usage,0.0
562,r_0272No2,Amino sugar and nucleotide sugar metabolism,0.0
563,draw_prot_P14180,Enzyme usage,0.0
564,r_0450No1,Glycolysis / gluconeogenesis,0.0
565,draw_prot_P14540,Enzyme usage,0.0
566,r_0450_REVNo1,Glycolysis / gluconeogenesis,0.0
567,r_0477No2,"Alanine, aspartate and glutamate metabolism",0.0
568,draw_prot_P14742,Enzyme usage,0.0
569,draw_prot_P14843,Enzyme usage,0.0
570,r_0042No2,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0
571,r_0020No1,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.0
572,draw_prot_P14904,Enzyme usage,0.0
573,r_4204_REVNo1,Dipeptidases,0.0
574,r_4203_REVNo1,Dipeptidases,0.0
575,r_4203No1,Dipeptidases,0.0
576,r_4204No1,Dipeptidases,0.0
577,r_1048_REVNo2,Pentose phosphate pathway,2.2027543372244468e-05
578,r_1048No2,Pentose phosphate pathway,2.2027543372244468e-05
579,draw_prot_P15019,Enzyme usage,2.2027543372244468e-05
580,r_0221No1,tRNA metabolism,0.0
581,draw_prot_P15179,Enzyme usage,0.0
582,draw_prot_P15180,Enzyme usage,-8.273690813398289e-07
583,r_0711No1,tRNA metabolism,-8.273690813398289e-07
584,r_0256No1,Glyoxylate and dicarboxylate metabolism,0.0
585,draw_prot_P15202,Enzyme usage,0.0
586,r_0143No1,Purine metabolism,0.0
587,draw_prot_P15274,Enzyme usage,0.0
588,r_0529_REVNo1,Purine metabolism,-1.5719820917008337e-09
589,r_0330No1,Purine metabolism,-1.5719820917008337e-09
590,r_0529No1,Purine metabolism,-1.5719820917008337e-09
591,draw_prot_P15454,Enzyme usage,-1.5719820917008337e-09
592,r_0330_REVNo1,Purine metabolism,-1.5719820917008337e-09
593,r_0528No1,Purine metabolism,-1.5719820917008337e-09
594,r_0667No1,Terpenoid backbone biosynthesis,2.3241434627829395e-10
595,draw_prot_P15496,Enzyme usage,2.3241434627829395e-10
596,r_0667_REVNo1,Terpenoid backbone biosynthesis,2.3241434627829395e-10
597,draw_prot_P15624,Enzyme usage,-2.933647800623574e-08
598,r_0852No1,tRNA metabolism,-2.933647800623574e-08
599,draw_prot_P15625,Enzyme usage,-2.9336478006235736e-08
600,r_0852No1,tRNA metabolism,-2.9336478006235736e-08
601,draw_prot_P15700,Enzyme usage,-2.4028079519141478e-08
602,r_1079No1,Pyrimidine metabolism,-2.4028079519141478e-08
603,r_1073No1,Pyrimidine metabolism,-2.4028079519141478e-08
604,r_1072No1,Pyrimidine metabolism,-2.4028079519141478e-08
605,r_1080No1,Pyrimidine metabolism,-2.4028079519141478e-08
606,draw_prot_P15703,Enzyme usage,0.0
607,r_0370No2,Starch and sucrose metabolism,0.0
608,r_0999No1,Porphyrin and chlorophyll metabolism,0.0
609,r_0998No1,Porphyrin and chlorophyll metabolism,0.0
610,draw_prot_P15807,Enzyme usage,0.0
611,r_0069No1,Vitamin b6 metabolism,-6.197653484657218e-09
612,draw_prot_P16120,Enzyme usage,-6.197653484657218e-09
613,r_1041No1,"Glycine, serine and threonine metabolism",-6.197653484657218e-09
614,draw_prot_P16140,Enzyme usage,0.0
615,r_1086No1,Oxidative phosphorylation,0.0
616,r_1085No1,Oxidative phosphorylation,0.0
617,r_0961No1,Glycolysis / gluconeogenesis,-2.495938217978011e-06
618,draw_prot_P16387,Enzyme usage,-2.495938217978011e-06
619,r_0961No1,Glycolysis / gluconeogenesis,-2.4959382179780115e-06
620,draw_prot_P16451,Enzyme usage,-2.4959382179780115e-06
621,r_4651No3,Fatty acid ester pathway,0.0
622,r_4669No3,Fatty acid ester pathway,0.0
623,r_0095No3,Butanoate metabolism,0.0
624,r_0062No3,Complex alcohol metabolism,0.0
625,draw_prot_P16467,Enzyme usage,0.0
626,r_0064No4,Complex alcohol metabolism,0.0
627,r_0960No3,Glycolysis / gluconeogenesis,0.0
628,r_0567No3,Tryptophan metabolism,0.0
629,r_0959No3,Glycolysis / gluconeogenesis,0.0
630,r_1026No1,Sulfur metabolism,-7.885433119211612e-08
631,draw_prot_P16550,Enzyme usage,-7.885433119211612e-08
632,r_0223No1,Purine metabolism,-7.885433119211612e-08
633,r_0224No1,Purine metabolism,-7.885433119211612e-08
634,draw_prot_P16603,Enzyme usage,1.0219381540004706e-06
635,r_0317No1,Steroid biosynthesis,1.0219381540004706e-06
636,r_0436No1,Porphyrin and chlorophyll metabolism,0.0
637,draw_prot_P16622,Enzyme usage,0.0
638,r_4239_REVNo1,tRNA metabolism,0.0
639,draw_prot_P16639,Enzyme usage,0.0
640,r_4239No1,tRNA metabolism,0.0
641,draw_prot_P16661,Enzyme usage,0.0
642,r_0228No1,N-glycan biosynthesis,0.0
643,r_0887No2,Glycolysis / gluconeogenesis,0.0
644,draw_prot_P16861,Enzyme usage,0.0
645,r_0886No2,Glycolysis / gluconeogenesis,0.0
646,r_0886No1,Glycolysis / gluconeogenesis,4.425583977395943e-06
647,r_0887No2,Glycolysis / gluconeogenesis,4.425583977395943e-06
648,draw_prot_P16862,Enzyme usage,4.425583977395943e-06
649,r_0887No1,Glycolysis / gluconeogenesis,4.425583977395943e-06
650,r_0886No2,Glycolysis / gluconeogenesis,4.425583977395943e-06
651,draw_prot_P17255,Enzyme usage,0.0
652,r_1086No1,Oxidative phosphorylation,0.0
653,r_1085No1,Oxidative phosphorylation,0.0
654,r_0548No1,"Glycine, serine and threonine metabolism",-6.197653484657218e-07
655,draw_prot_P17423,Enzyme usage,-6.197653484657218e-07
656,r_0713_REVNo1,Citrate cycle (TCA cycle),-3.631372395895781e-08
657,draw_prot_P17505,Enzyme usage,-3.631372395895781e-08
658,r_0713No1,Citrate cycle (TCA cycle),-3.631372395895781e-08
659,draw_prot_P17649,Enzyme usage,2.6463513993155975e-38
660,r_0068No1,"Alanine, aspartate and glutamate metabolism",2.6463513993155975e-38
661,r_0481No3,Glutathione metabolism,0.0
662,draw_prot_P17695,Enzyme usage,0.0
663,r_0483No4,Glutathione metabolism,0.0
664,draw_prot_P17709,Enzyme usage,0.0
665,r_0534No2,Glycolysis / gluconeogenesis,0.0
666,r_2528No2,Glycerophospholipid metabolism,0.0
667,r_2535No2,Glycerophospholipid metabolism,0.0
668,r_2529No2,Glycerophospholipid metabolism,0.0
669,r_2533No2,Glycerophospholipid metabolism,0.0
670,r_2534No2,Glycerophospholipid metabolism,0.0
671,r_2532No2,Glycerophospholipid metabolism,0.0
672,draw_prot_P17898,Enzyme usage,0.0
673,r_2531No2,Glycerophospholipid metabolism,0.0
674,r_2530No2,Glycerophospholipid metabolism,0.0
675,draw_prot_P18408,Enzyme usage,-2.162873335082874e-06
676,r_0883No1,Sulfur metabolism,-2.162873335082874e-06
677,r_0883No2,Sulfur metabolism,-2.162873335082874e-06
678,r_0118No1,Arginine biosynthesis,-1.3697028858883561e-05
679,draw_prot_P18544,Enzyme usage,-1.3697028858883561e-05
680,r_1074No1,Pyrimidine metabolism,0.0
681,draw_prot_P18562,Enzyme usage,0.0
682,draw_prot_P18900,Enzyme usage,0.0
683,r_1047No1,Terpenoid backbone biosynthesis,0.0
684,draw_prot_P19097,Enzyme usage,1.024294252808952e-05
685,r_2141No1,Fatty acid biosynthesis,1.024294252808952e-05
686,r_2140No1,Fatty acid biosynthesis,1.024294252808952e-05
687,r_0505No2,"Glycine, serine and threonine metabolism",0.0
688,draw_prot_P19262,Enzyme usage,0.0
689,r_0832No1,Citrate cycle (TCA cycle),0.0
690,r_0831No1,Citrate cycle (TCA cycle),0.0
691,r_0726No1,Cysteine and methionine metabolism,0.0
692,draw_prot_P19358,Enzyme usage,0.0
693,r_2305_REVNo1,Citrate cycle (TCA cycle),-1.1169477074961207e-06
694,r_0303_REVNo1,Citrate cycle (TCA cycle),-1.1169477074961207e-06
695,r_0302_REVNo1,Citrate cycle (TCA cycle),-1.1169477074961207e-06
696,r_0280_REVNo1,Citrate cycle (TCA cycle),-1.1169477074961207e-06
697,r_0280No1,Citrate cycle (TCA cycle),-1.1169477074961207e-06
698,draw_prot_P19414,Enzyme usage,-1.1169477074961207e-06
699,r_2305No1,Citrate cycle (TCA cycle),-1.1169477074961207e-06
700,r_0302No1,Citrate cycle (TCA cycle),-1.1169477074961207e-06
701,r_0303No1,Citrate cycle (TCA cycle),-1.1169477074961207e-06
702,r_0438No5,Oxidative phosphorylation,0.0
703,draw_prot_P19516,Enzyme usage,0.0
704,r_0227No2,"Transport [c, e]",0.0
705,draw_prot_P19657,Enzyme usage,0.0
706,r_4220No1,Alternate carbon metabolism,0.0
707,draw_prot_P19881,Enzyme usage,0.0
708,r_4220_REVNo1,Alternate carbon metabolism,0.0
709,draw_prot_P20048,Enzyme usage,0.0
710,r_0360No1,N-glycan biosynthesis,0.0
711,draw_prot_P20049,Enzyme usage,-5.123813301303482e-07
712,r_0939No1,"Phenylalanine, tyrosine and tryptophan biosynthesis",-5.123813301303482e-07
713,r_0349_REVNo1,Pyrimidine metabolism,-4.576844410595209e-06
714,r_0349No1,Pyrimidine metabolism,-4.576844410595209e-06
715,draw_prot_P20051,Enzyme usage,-4.576844410595209e-06
716,draw_prot_P20485,Enzyme usage,4.604008262781093e-08
717,r_0273No1,Glycerophospholipid metabolism,4.604008262781093e-08
718,r_0368No2,Glycerophospholipid metabolism,4.604008262781093e-08
719,r_0505No2,"Glycine, serine and threonine metabolism",0.0
720,r_0832No1,Citrate cycle (TCA cycle),0.0
721,r_0831No1,Citrate cycle (TCA cycle),0.0
722,draw_prot_P20967,Enzyme usage,0.0
723,draw_prot_P21147,Enzyme usage,2.5874588419923856e-05
724,r_2183No1,Biosynthesis of unsaturated fatty acids,2.5874588419923856e-05
725,r_2182No1,Biosynthesis of unsaturated fatty acids,2.5874588419923856e-05
726,r_0145No1,Arginine and proline metabolism,0.0
727,draw_prot_P21182,Enzyme usage,0.0
728,draw_prot_P21264,Enzyme usage,-9.736076105132022e-09
729,r_0911No1,Purine metabolism,-9.736076105132022e-09
730,draw_prot_P21306,Enzyme usage,-5.625178488467915e-07
731,r_0226No1,Oxidative phosphorylation,-5.625178488467915e-07
732,r_0226No2,Oxidative phosphorylation,-5.625178488467915e-07
733,draw_prot_P21373,Enzyme usage,0.0
734,r_0771No2,Nicotinate and nicotinamide metabolism,0.0
735,r_0766No2,Nicotinate and nicotinamide metabolism,0.0
736,r_0765No2,Nicotinate and nicotinamide metabolism,0.0
737,r_0772No2,Nicotinate and nicotinamide metabolism,0.0
738,r_4264No1,Cellular response to anaerobic conditions,0.0
739,draw_prot_P21375,Enzyme usage,0.0
740,r_0976No1,Pyrimidine metabolism,0.0
741,r_0975No1,Purine metabolism,0.0
742,draw_prot_P21524,Enzyme usage,0.0
743,r_0977No1,Pyrimidine metabolism,0.0
744,r_0974No1,Purine metabolism,0.0
745,r_0979No1,Purine metabolism,0.0
746,r_0978No1,Purine metabolism,0.0
747,draw_prot_P21592,Enzyme usage,0.0
748,r_0531No1,Porphyrin and chlorophyll metabolism,0.0
749,draw_prot_P21595,Enzyme usage,0.0
750,r_0920No1,Tryptophan metabolism,0.0
751,r_0763No1,Tryptophan metabolism,0.0
752,draw_prot_P21623,Enzyme usage,0.0
753,r_0763No1,Tryptophan metabolism,0.0
754,r_0975No3,Purine metabolism,0.0
755,r_0974No3,Purine metabolism,0.0
756,draw_prot_P21672,Enzyme usage,0.0
757,r_0977No3,Pyrimidine metabolism,0.0
758,r_0978No3,Purine metabolism,0.0
759,r_0979No3,Purine metabolism,0.0
760,r_0976No3,Pyrimidine metabolism,0.0
761,r_1021No3,Citrate cycle (TCA cycle),-6.797049364050613e-08
762,r_1021_REVNo3,Citrate cycle (TCA cycle),-6.797049364050613e-08
763,r_1021No2,Citrate cycle (TCA cycle),-6.797049364050613e-08
764,r_1021No1,Citrate cycle (TCA cycle),-6.797049364050613e-08
765,draw_prot_P21801,Enzyme usage,-6.797049364050613e-08
766,r_1021_REVNo1,Citrate cycle (TCA cycle),-6.797049364050613e-08
767,r_1021_REVNo2,Citrate cycle (TCA cycle),-6.797049364050613e-08
768,r_0716No1,Pyruvate metabolism,0.0
769,draw_prot_P21826,Enzyme usage,0.0
770,r_2131No1,Citrate cycle (TCA cycle),0.0
771,draw_prot_P21954,Enzyme usage,0.0
772,r_0249No1,Terpenoid backbone biosynthesis,0.0
773,draw_prot_P22007,Enzyme usage,0.0
774,r_0222No1,Purine metabolism,0.0
775,draw_prot_P22108,Enzyme usage,0.0
776,r_0714No1,Citrate cycle (TCA cycle),-1.1905252671426362e-08
777,draw_prot_P22133,Enzyme usage,-1.1905252671426362e-08
778,r_0714_REVNo1,Citrate cycle (TCA cycle),-1.1905252671426362e-08
779,r_2521No1,Glycerophospholipid metabolism,1.9854336559638463e-06
780,r_2523No1,Glycerophospholipid metabolism,1.9854336559638463e-06
781,r_2524No1,Glycerophospholipid metabolism,1.9854336559638463e-06
782,r_2522No1,Glycerophospholipid metabolism,1.9854336559638463e-06
783,r_2525No1,Glycerophospholipid metabolism,1.9854336559638463e-06
784,r_2531No1,Glycerophospholipid metabolism,1.9854336559638463e-06
785,r_2532No1,Glycerophospholipid metabolism,1.9854336559638463e-06
786,r_2535No1,Glycerophospholipid metabolism,1.9854336559638463e-06
787,r_2520No1,Glycerophospholipid metabolism,1.9854336559638463e-06
788,r_2528No1,Glycerophospholipid metabolism,1.9854336559638463e-06
789,r_2526No1,Glycerophospholipid metabolism,1.9854336559638463e-06
790,r_2529No1,Glycerophospholipid metabolism,1.9854336559638463e-06
791,r_2530No1,Glycerophospholipid metabolism,1.9854336559638463e-06
792,r_2533No1,Glycerophospholipid metabolism,1.9854336559638463e-06
793,r_2527No1,Glycerophospholipid metabolism,1.9854336559638463e-06
794,draw_prot_P22140,Enzyme usage,1.9854336559638463e-06
795,r_2534No1,Glycerophospholipid metabolism,1.9854336559638463e-06
796,draw_prot_P22203,Enzyme usage,0.0
797,r_1086No1,Oxidative phosphorylation,0.0
798,r_1085No1,Oxidative phosphorylation,0.0
799,r_0883No2,Sulfur metabolism,0.0
800,r_0552No2,Glutathione metabolism,0.0
801,r_0550No2,Glutathione metabolism,0.0
802,r_1037No2,Glutathione metabolism,0.0
803,draw_prot_P22217,Enzyme usage,0.0
804,r_1038No2,Glutathione metabolism,0.0
805,r_2859No1,Inositol phosphate metabolism,0.0
806,r_2853No1,Inositol phosphate metabolism,0.0
807,r_2854No1,Inositol phosphate metabolism,0.0
808,r_2855No1,Inositol phosphate metabolism,0.0
809,draw_prot_P22219,Enzyme usage,0.0
810,r_2857No1,Inositol phosphate metabolism,0.0
811,r_2858No1,Inositol phosphate metabolism,0.0
812,r_2856No1,Inositol phosphate metabolism,0.0
813,r_2852No1,Inositol phosphate metabolism,0.0
814,r_0439No1,Oxidative phosphorylation,-7.971895139075045e-06
815,draw_prot_P22289,Enzyme usage,-7.971895139075045e-06
816,r_0033No1,Purine metabolism,0.0
817,draw_prot_P22434,Enzyme usage,0.0
818,draw_prot_P22438,Enzyme usage,0.0
819,r_0730No1,tRNA metabolism,0.0
820,r_2859No1,Inositol phosphate metabolism,0.0
821,r_2853No1,Inositol phosphate metabolism,0.0
822,r_2854No1,Inositol phosphate metabolism,0.0
823,draw_prot_P22543,Enzyme usage,0.0
824,r_2855No1,Inositol phosphate metabolism,0.0
825,r_2857No1,Inositol phosphate metabolism,0.0
826,r_2858No1,Inositol phosphate metabolism,0.0
827,r_2856No1,Inositol phosphate metabolism,0.0
828,r_2852No1,Inositol phosphate metabolism,0.0
